@relation testset

@attribute apk_size numeric
@attribute dex_size numeric
@attribute min_andrversion numeric
@attribute max_andrversion numeric
@attribute target_andrversion numeric
@attribute installLocation numeric
@attribute security {-1,0}
@attribute methodCount numeric
@attribute classCount numeric
@attribute crypto_count numeric
@attribute dynCode_count numeric
@attribute native_count numeric
@attribute reflect_count numeric
@attribute sendSMS {1,0}
@attribute deleteSMS {1,0}
@attribute interruptSMS {1,0}
@attribute httpPost {1,0}
@attribute deviceId {1,0}
@attribute simCountry {1,0}
@attribute installedPkg {1,0}
@attribute loadOtherCode {1,0}
@attribute subprocess {1,0}
@attribute executeOtherCode {1,0}
@attribute jni {1,0}
@attribute unix {1,0}
@attribute buttonCount numeric
@attribute TextViewCount numeric
@attribute EditViewCount numeric
@attribute ImageButtonCount numeric
@attribute CheckBoxCount numeric
@attribute RadioGroupCount numeric
@attribute RadioButtonCount numeric
@attribute ToastCount numeric
@attribute SpinnerCount numeric
@attribute ListViewCount numeric
@attribute fileCount numeric
@attribute INTERNET {1,0}
@attribute SET_DEBUG_APP {1,0}
@attribute MODIFY_PHONE_STATE {1,0}
@attribute RECORD_AUDIO {1,0}
@attribute RECEIVE_BOOT_COMPLETED {1,0}
@attribute RECEIVE_MMS {1,0}
@attribute RECEIVE_SMS {1,0}
@attribute RECEIVE_WAP_PUSH {1,0}
@attribute SEND_SMS {1,0}
@attribute CALL_PHONE {1,0}
@attribute CALL_PRIVILEGED {1,0}
@attribute PROCESS_OUTGOING_CALLS {1,0}
@attribute READ_CALL_LOG {1,0}
@attribute READ_EXTERNAL_STORAGE {1,0}
@attribute READ_LOGS {1,0}
@attribute ACCESS_COARSE_LOCATION {1,0}
@attribute ACCESS_FINE_LOCATION {1,0}
@attribute BLUETOOTH {1,0}
@attribute CAMERA {1,0}
@attribute INSTALL_PACKAGES {1,0}
@attribute NFC {1,0}
@attribute READ_CONTACTS {1,0}
@attribute permissionCount numeric
@attribute activityCount numeric
@attribute serviceCount numeric
@attribute receiverCount numeric
@attribute providerCount numeric
@attribute exportedCount numeric
@attribute hPictureCount numeric
@attribute mPictureCount numeric
@attribute lPictureCount numeric
@attribute xPictureCount numeric
@attribute totalCount numeric

@data
2826126,321976,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
2261157,308164,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
10759685,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
5152314,321976,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
2559708,2839804,7,0,0,0,0,10064,1264,0,0,222,69,0,0,0,1,0,0,0,0,1,0,0,0,3,45,0,3,1,1,5,0,0,2,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,53,21,3,0,77
10791289,3150296,16,0,22,0,0,23882,3537,0,0,208,93,0,0,0,1,0,0,0,0,1,0,1,0,23,92,0,2,11,1,3,0,7,19,723,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,1,0,0,103,103,0,105,311
3020831,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,141,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
5442683,326076,8,0,0,0,0,1904,396,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,14,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,63,1,0,1,65
4183947,968800,8,0,17,0,0,5656,797,0,0,84,24,0,0,0,1,1,0,0,0,1,0,1,0,1,14,0,9,0,0,0,0,0,2,504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8,1,1,0,0,135,122,2,135,394
1344218,308160,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
9916730,361828,9,0,17,0,0,1876,361,0,0,28,0,0,0,0,1,1,0,0,0,0,0,1,0,2,22,0,4,0,0,0,0,0,2,186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,1,0,7,10,10,10,10,40
5829998,321984,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
1336083,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
853998,276700,7,0,0,0,0,1588,295,0,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,1,71,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,7,0,0,0,0,0
13437814,8028372,15,0,21,0,0,54228,8750,0,0,496,219,0,0,0,1,0,1,1,0,1,0,1,0,22,158,0,20,11,0,0,0,4,40,2180,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,0,0,1,0,62,10,11,0,0,33,29,0,1072,1134
1738200,847092,8,0,0,0,0,6441,713,0,0,164,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,41,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,11,5,3,0,9,4,0,0,0,4
7509722,321976,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
8551509,346660,8,0,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
1875945,790280,8,0,0,0,0,4513,673,0,0,50,7,0,0,0,1,1,0,0,0,1,0,0,0,0,12,0,1,0,0,0,0,0,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,1,0,0,0,0,0
2913783,1467328,8,0,19,0,0,7429,1188,0,0,132,21,0,0,0,1,1,1,1,0,0,0,1,0,1,17,0,8,0,0,0,0,0,1,152,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,2,73,1,0,1,75
5523117,696520,8,0,15,0,0,3998,776,0,0,41,6,0,0,0,1,1,0,1,0,0,0,0,0,8,27,0,2,0,0,0,0,0,0,572,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,23,5,5,1,0,273,117,0,0,390
6495707,346680,8,0,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
6440802,321984,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
10369285,655716,14,0,19,0,0,4341,688,0,0,63,1,0,0,0,1,1,0,0,0,0,0,1,0,0,31,0,4,0,0,0,0,0,2,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,3,1,0,7,6,6,6,2,20
5315796,315592,8,0,0,0,0,1849,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,1,2,0,0,0,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,62,1,0,1,64
2262224,289556,7,0,0,0,0,1990,251,0,0,45,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,3,3,3,0,0,6
5531394,2148304,8,0,15,0,0,14614,1959,0,0,182,15,0,0,0,1,1,1,1,0,1,0,1,0,2,7,0,1,0,0,0,0,0,1,111,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,2,0,1,6,5,3,4,18
46467095,6328624,19,0,19,0,0,34308,4237,0,0,424,145,0,0,0,1,1,0,1,0,1,0,1,0,7,67,0,0,1,0,0,0,0,8,1393,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,13,3,3,1,0,9,1,0,126,136
13916592,4464532,9,0,21,0,0,29059,4253,0,0,253,111,0,0,0,1,1,0,1,0,0,0,1,0,7,54,0,13,1,0,1,0,0,8,2299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,12,1,0,299,283,42,376,1000
1572740,64792,7,0,0,0,0,222,32,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,21,37,0,0,58
1007965,308164,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
4461082,873932,7,0,17,0,0,5621,851,0,0,112,25,0,0,0,1,1,0,0,0,1,0,1,0,0,18,0,4,0,0,0,0,0,1,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,3,0,4,0,0,11,21,32
5261168,2780480,9,0,23,0,0,17169,3347,0,0,229,34,0,0,0,1,0,1,0,0,1,0,0,0,3,95,0,0,8,0,0,0,0,8,838,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,21,6,3,2,4,54,34,0,71,159
993911,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
4443766,321984,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
3000766,1181100,7,0,15,0,0,7785,934,0,0,98,23,0,0,0,1,0,0,0,0,0,0,0,0,8,41,0,10,4,0,1,0,1,2,624,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,29,12,42,7,0,212,81,13,80,386
5212302,321976,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
18706269,1490944,2,0,8,0,0,7357,886,0,0,74,51,1,0,0,0,1,0,1,0,1,0,0,0,0,22,0,0,0,0,1,0,0,2,184,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1008587,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
6855501,346660,8,0,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
8812427,1481228,8,0,17,0,0,9881,1012,0,0,251,16,0,0,0,1,1,0,0,0,1,0,1,0,0,6,0,1,0,0,0,0,0,0,101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,1,0,2,8,8,8,8,32
16528417,377848,8,0,17,0,0,2315,413,0,0,34,6,0,0,0,1,1,0,0,0,0,0,1,0,0,18,0,4,0,0,0,0,0,1,234,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,6,1,0,1,1,3
4556438,321984,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
7798239,346660,8,0,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
20428468,763644,7,0,0,0,0,3947,850,0,0,70,1,0,0,0,1,1,0,0,0,1,0,0,0,0,13,0,1,0,0,0,0,0,0,936,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7,2,1,0,1,1,1,1,881,884
12379784,309460,8,0,0,0,0,1809,374,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,12,0,2,0,0,0,0,0,1,140,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
10618057,437428,10,0,18,0,0,3061,527,0,0,47,2,0,0,0,1,1,0,0,0,0,0,1,0,0,17,0,4,2,0,0,0,9,1,214,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,3,1,0,2,16,17,16,17,66
12658096,317192,8,0,0,0,0,1847,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,2,0,0,0,0,1,161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,5,72,1,0,1,74
1337579,318260,7,0,0,0,0,1924,416,0,0,44,6,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,1,2,2,2,1,7
4594810,321984,8,0,0,0,0,1884,388,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,4,2,0,0,0,1,162,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,64,1,0,1,66
6477420,315592,8,0,0,0,0,1849,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,1,2,0,0,0,1,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,62,1,0,1,64
2196849,346660,8,0,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
2330796,393068,7,0,17,0,0,2586,491,0,0,62,0,0,0,0,1,1,0,0,0,0,0,0,0,0,17,0,4,2,0,2,0,0,1,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,6,2,2,2,1,7
1910965,492060,7,0,0,0,0,2645,489,0,0,42,1,0,0,0,1,1,0,1,0,0,0,0,0,4,27,0,4,5,0,0,0,0,1,56,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,0,5,2,1,1,0,4
1274880,1529700,7,0,17,0,0,9388,991,0,0,200,12,0,0,0,1,1,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,9,1,1,1,1,4
1401684,308160,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,134,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
1587937,790260,8,0,18,0,0,5331,778,0,0,66,7,0,0,0,1,1,0,0,0,0,0,0,0,0,24,0,4,0,0,0,0,0,2,88,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,0,6,0,0,0,10,10
1182041,308164,8,0,0,0,0,1796,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,146,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,68,1,0,1,70
3658306,966140,8,0,17,0,0,6127,907,0,0,73,22,0,0,0,1,1,0,0,0,0,0,0,0,1,26,0,4,0,0,0,0,0,3,118,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,0,3,11,2,4,10,27
5525055,317192,8,0,0,0,0,1847,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,2,0,0,0,0,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,5,72,1,0,1,74
6927915,317968,14,0,14,0,0,1707,310,0,0,32,0,0,0,0,1,1,0,0,0,0,0,1,0,0,5,0,3,1,0,0,0,0,1,201,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,12,4,5,0,0,47,4,1,12,64
3560723,439840,7,0,19,0,0,2650,419,0,0,38,0,0,0,0,1,1,0,0,0,0,0,1,0,0,18,0,4,0,0,0,0,0,1,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,1,0,7,1,1,0,1,3
1880632,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
483168,626692,15,0,21,0,0,4182,779,0,0,77,2,0,0,0,1,1,0,0,0,0,0,0,0,4,17,0,4,0,0,0,0,0,1,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,5,1,0,7,13,13,0,13,39
1629938,308160,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
1167811,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
2311651,308164,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
2194281,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,133,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
7680193,315588,8,0,0,0,0,1849,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,1,2,0,0,0,1,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,62,1,0,1,64
1166817,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
351896,290564,7,0,0,0,0,1661,333,0,0,32,0,0,0,0,1,1,0,0,0,1,0,0,0,0,17,0,4,0,0,0,0,0,1,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,9,8,0,0,0,8
2644153,1491128,16,0,23,0,0,10670,1633,0,0,82,28,0,0,0,1,1,0,0,0,0,0,0,0,11,30,0,4,0,0,0,0,0,8,59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,18,20,5,0,0,0,0,0,0,0
12891915,324552,8,0,0,0,0,1890,395,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,14,0,2,4,2,0,0,0,1,166,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,63,1,0,1,65
5587616,315592,8,0,0,0,0,1849,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,1,2,0,0,0,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,62,1,0,1,64
1467584,856696,10,0,19,0,0,5725,985,0,0,83,6,0,0,0,1,1,0,0,0,0,0,0,0,0,21,0,5,2,0,0,0,0,2,255,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,1,0,8,40,40,16,24,120
4251889,346660,8,0,0,0,0,2010,418,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,2,1,0,0,0,1,159,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,66,1,0,1,68
9827807,275600,8,0,17,0,0,1614,340,0,0,29,4,0,0,0,1,1,0,0,0,0,0,1,0,0,6,0,1,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,0,1,1,0,1,1,3
1749291,343880,7,0,0,0,0,1383,245,0,0,22,1,0,0,0,1,1,0,0,0,1,0,0,0,1,8,0,1,0,0,0,0,0,0,60,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,1,0,2,1,0,0,0,1
3024951,325456,8,0,0,0,0,1890,399,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,15,0,2,7,2,0,0,0,1,164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,8,3,1,0,6,70,1,0,1,72
256441,53760,3,0,4,0,0,225,51,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9,0,14,0,0,0,0,8,0,8
2962619,3299668,16,0,19,0,0,20571,3169,0,0,196,102,0,0,0,1,1,0,1,0,1,0,0,0,28,77,0,2,3,2,7,0,1,20,971,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,41,9,6,1,0,1,18,0,338,357
3571341,315588,8,0,0,0,0,1849,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,1,2,0,0,0,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,62,1,0,1,64
5633022,3582644,14,0,19,0,0,22382,3584,0,0,233,73,0,0,0,1,1,1,1,0,1,0,0,0,31,122,0,20,12,2,3,0,1,20,1411,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,0,76,16,8,1,0,42,39,0,628,709
981231,891084,17,0,24,0,0,5948,903,0,0,63,18,0,0,0,1,1,0,1,0,1,0,0,0,1,6,0,0,1,0,0,0,0,0,295,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,11,2,9,1,0,55,54,0,54,163
71011,41996,7,0,0,0,0,112,23,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0
4475565,1456324,8,0,18,0,0,6579,1083,0,0,80,41,0,0,0,1,1,1,0,0,1,0,0,0,0,17,0,1,1,0,0,0,0,0,143,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,2,0,1,0,0,0,0,0
373741,41052,8,0,0,0,0,174,33,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,1,1,0,21,12,10,0,43
3406991,308156,8,0,0,0,0,1801,372,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,11,0,2,0,0,0,0,0,1,135,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,7,3,1,0,5,52,1,0,1,54
4360149,315592,8,0,0,0,0,1849,380,0,0,30,1,0,0,0,1,1,0,1,0,0,0,0,0,2,13,0,2,1,2,0,0,0,1,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,1,0,5,62,1,0,1,64
2875519,337744,8,0,0,0,0,1965,413,0,0,30,0,0,0,0,1,1,0,1,0,0,0,0,0,2,22,0,4,1,2,0,0,0,1,185,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,8,3,1,0,6,88,1,0,1,90
